company_id,year,roe_difference,roce_difference,category
TITAN,Mar 2019,10.02,0.17999999999999972,Formula Difference
TITAN,Mar 2020,10.509999999999998,0.3099999999999987,Formula Difference
TITAN,Mar 2021,19.909999999999997,9.709999999999999,Formula Difference
TITAN,Mar 2022,9.27,0.9299999999999997,Formula Difference
TITAN,Mar 2023,5.27,4.93,Formula Difference
TITAN,Mar 2024,4.32,14.52,Formula Difference
TORNTPHARM,Mar 2013,6.390000000000001,7.390000000000001,Formula Difference
TORNTPHARM,Mar 2014,10.690000000000001,11.690000000000001,Formula Difference
TORNTPHARM,Mar 2015,5.949999999999999,6.949999999999999,Formula Difference
TORNTPHARM,Mar 2016,25.400000000000002,26.400000000000002,Formula Difference
TORNTPHARM,Mar 2018,9.53,8.53,Formula Difference
TORNTPHARM,Mar 2019,14.969999999999999,13.969999999999999,Formula Difference
TORNTPHARM,Mar 2022,11.149999999999999,10.149999999999999,Formula Difference
TRENT,Mar 2013,29.39,25.990000000000002,Formula Difference
TRENT,Mar 2014,29.119999999999997,25.72,Formula Difference
TRENT,Mar 2015,18.13,14.73,Formula Difference
TRENT,Mar 2016,23.439999999999998,20.04,Formula Difference
TRENT,Mar 2017,21.71,18.310000000000002,Formula Difference
TRENT,Mar 2018,21.75,18.35,Formula Difference
TRENT,Mar 2019,21.43,18.03,Formula Difference
TRENT,Mar 2020,22.759999999999998,19.36,Formula Difference
TRENT,Mar 2021,35.03,31.630000000000003,Formula Difference
TRENT,Mar 2022,25.72,22.32,Formula Difference
TRENT,Mar 2023,12.02,8.620000000000001,Formula Difference
TRENT,Mar 2024,9.110000000000003,12.510000000000002,Formula Difference
INDIGO,Mar 2013,,17861.86,Formula Difference
INDIGO,Mar 2014,,10748.23,Formula Difference
INDIGO,Mar 2015,,4914.89,Formula Difference
INDIGO,Mar 2016,,1510.28,Formula Difference
INDIGO,Mar 2017,,1668.36,Formula Difference
INDIGO,Mar 2018,,2217.5,Formula Difference
INDIGO,Mar 2019,,96.43,Formula Difference
INDIGO,Mar 2020,,163.05,Formula Difference
INDIGO,Mar 2021,,1118.65,Formula Difference
INDIGO,Mar 2022,,73.27000000000001,Formula Difference
INDIGO,Mar 2023,,65.3,Formula Difference
INDIGO,Mar 2024,,868.07,Formula Difference
